시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,위도,경도,고시지역명,고시지역여부
대구광역시,수성구,,지산동,A70679105,지산영남맨션,아파트,대구광역시 수성구 지산동 1257-1 지산영남맨션,대구광역시 수성구 지산로 31,19910720,6,446,개별난방,도시가스,대성에너지,35.8242926,128.6320548,,FALSE
대구광역시,수성구,,지산동,A70679106,지산우방타운,아파트,대구광역시 수성구 지산동 1271 지산우방타운,대구광역시 수성구 지산로 32,19910529,5,460,개별난방,도시가스,대성에너지,35.8236614,128.6339074,,FALSE
대구광역시,수성구,,지산동,A70678801,지산청구타운,아파트,대구광역시 수성구 지산동 1270 지산청구타운,대구광역시 수성구 지산로 48,19910812,4,455,개별난방,도시가스,대성에너지,35.8249761,128.6347056,,FALSE
대구광역시,수성구,,지산동,A70678606,지산타운,아파트,대구광역시 수성구 지산동 1288 지산타운,대구광역시 수성구 용학로 303,19911115,3,630,개별난방,도시가스,대성에너지,35.8228939,128.6408542,,FALSE
대구광역시,수성구,,지산동,A70679108,지산한라타운,아파트,대구광역시 수성구 지산동 1275 지산한라타운,대구광역시 수성구 지범로22길 9,19911007,4,555,개별난방,도시가스,대성에너지,35.8225402,128.6369007,,FALSE
대구광역시,수성구,,지산동,A70609202,지산현대,아파트,대구광역시 수성구 지산동 1272-3 지산현대,대구광역시 수성구 지범로22길 20,19910618,4,387,개별난방,도시가스,대성에너지,35.82164,128.634791,,FALSE
대구광역시,수성구,,지산동,A70679007,지산협화맨션,아파트,대구광역시 수성구 지산동 1273 지산협화맨션,대구광역시 수성구 지범로22길 23,19911119,5,552,개별난방,도시가스,대성에너지,35.8213035,128.6361954,,FALSE
대구광역시,수성구,,지산동,A70684404,지산화성맨션,아파트,대구광역시 수성구 지산동 1257 지산화성맨션,대구광역시 수성구 용학로35길 62,19910715,6,436,개별난방,도시가스,대성에너지,35.8247637,128.6305809,,FALSE
대구광역시,수성구,,지산동,A10024413,지산화성파크드림,아파트,대구광역시 수성구 지산동 1140-3 지산화성파크드림,대구광역시 수성구 지범로17길 85,20060317,2,142,개별난방,도시가스,대성에너지,35.8277353,128.6282777,,FALSE
대구광역시,수성구,,지산동,A70684501,청구호반맨션,아파트,대구광역시 수성구 지산동 1208 청구호반맨션,대구광역시 수성구 용학로46길 40,19900703,4,280,개별난방,도시가스,대성에너지,35.8184903,128.6338054,,FALSE
대구광역시,수성구,,범물동,A10023442,더트루엘수성,,대구광역시 수성구 범물동 859-1 더트루엘수성,대구광역시 수성구 지범로52길 5-6,20221229,2,158,개별난방,도시가스,대성에너지,35.8159524,128.6466916,,FALSE
대구광역시,수성구,,범물동,A70681408,범물(창신태성한라)맨션,아파트,"대구광역시 수성구 범물동 1336,대구광역시 수성구 범물동 1336,대구광역시 수성구 범물동 1336 범물(창신태성한라)맨션",대구광역시 수성구 용학로 272,19921016,6,804,개별난방,도시가스,대성에너지,35.8200387,128.6387423,,FALSE
대구광역시,수성구,,범물동,A10025970,범물두성타운,,대구광역시 수성구 범물동 887 범물두성타운,대구광역시 수성구 지범로 300,19960418,1,126,개별난방,도시가스,대성에너지,35.8148477,128.6490937,,FALSE
대구광역시,수성구,,범물동,A70610002,범물보성맨션,아파트,대구광역시 수성구 범물동 1269 범물보성맨션,대구광역시 수성구 용학로 316,19920820,5,443,중앙난방,열병합,대성에너지,35.8223867,128.6427624,,FALSE
대구광역시,수성구,,범물동,A70676401,범물보성타운,아파트,대구광역시 수성구 범물동 1279 범물보성타운,대구광역시 수성구 지범로39길 56,19920820,3,285,개별난방,도시가스,대성에너지,35.821948,128.6442201,,FALSE
대구광역시,수성구,,범물동,A70691403,범물삼주타운,아파트,대구광역시 수성구 범물동 1382 범물삼주타운,대구광역시 수성구 범안로8길 35,19930107,3,430,개별난방,도시가스,대성에너지,35.815643,128.6419992,,FALSE
대구광역시,수성구,,범물동,A70676605,범물서한화성타운,아파트,대구광역시 수성구 범물동 1328 범물서한화성타운,대구광역시 수성구 지범로40길 11,19921026,6,612,개별난방,도시가스,대성에너지,35.8187562,128.641977,,FALSE
대구광역시,수성구,,범물동,A70610001,범물신화맨션,아파트,대구광역시 수성구 범물동 1332 범물신화맨션,대구광역시 수성구 지범로40길 6,19920918,2,260,개별난방,도시가스,대성에너지,35.819189,128.6403273,,FALSE
대구광역시,수성구,,범물동,A70681401,범물에덴타운,아파트,대구광역시 수성구 범물동 1332 범물에덴타운,대구광역시 수성구 지범로40길 6,19920918,2,262,개별난방,도시가스,대성에너지,35.819189,128.6403273,,FALSE
대구광역시,수성구,,범물동,A70676402,범물영남타운,아파트,대구광역시 수성구 범물동 1269 범물영남타운,대구광역시 수성구 용학로 316,19920820,5,442,중앙난방,열병합,대성에너지,35.8223867,128.6427624,,FALSE
대구광역시,수성구,,범물동,A70676706,범물우방미진하이츠,아파트,대구광역시 수성구 범물동 670 범물우방미진하이츠,대구광역시 수성구 지범로 290,20000202,9,661,개별난방,도시가스,대성에너지,35.8145143,128.6479789,,FALSE
대구광역시,수성구,,범물동,A70610104,범물청구타운,아파트,대구광역시 수성구 범물동 1281 범물청구타운,대구광역시 수성구 지범로39길 12,19920929,6,594,개별난방,도시가스,대성에너지,35.8201081,128.6434531,,FALSE
대구광역시,수성구,,범물동,A70681105,범물하이츠,아파트,대구광역시 수성구 범물동 1261 범물하이츠,대구광역시 수성구 용학로 336,19920415,6,1000,개별난방,도시가스,대성에너지,35.8243029,128.64416,,FALSE
대구광역시,수성구,,범물동,A70610003,보성송정타운,아파트,대구광역시 수성구 범물동 697-1 보성송정타운,대구광역시 수성구 지범로46길 43,19950913,5,498,개별난방,도시가스,대성에너지,35.813832,128.6429644,,FALSE
대구광역시,수성구,,범물동,A10024582,수성하늘채르레브,아파트,대구광역시 수성구 범물동 1397 수성하늘채르레브,대구광역시 수성구 지범로48길 21,20201013,7,709,개별난방,도시가스,대성에너지,35.8155961,128.6451873,,FALSE
대구광역시,수성구,,범물동,A70672301,용지아파트,아파트,"대구광역시 수성구 범물동 1285,대구광역시 수성구 범물동 1283,대구광역시 수성구 범물동 1287 용지아파트",대구광역시 수성구 범안로 79,19920710,15,2646,개별난방,도시가스,대성에너지,35.8202007,128.6461562,,FALSE
대구광역시,수성구,,범물동,A70610004,청아타운,아파트,대구광역시 수성구 범물동 1372 청아타운,대구광역시 수성구 범안로 40,19921125,8,680,개별난방,도시가스,대성에너지,35.816929,128.6418868,,FALSE
대구광역시,수성구,,범물동,A70681202,현대청림타운,아파트,대구광역시 수성구 범물동 630 현대청림타운,대구광역시 수성구 지범로54길 15,19990722,4,350,개별난방,도시가스,대성에너지,35.814372,128.6463207,,FALSE
대구광역시,수성구,,시지동,A70677810,고산노변타운,아파트,대구광역시 수성구 시지동 498 고산노변타운,대구광역시 수성구 시지로 55,19960813,7,885,개별난방,도시가스,대성에너지,35.8391422,128.6959285,,FALSE
대구광역시,수성구,,시지동,A10025121,고산역화성파크드림,아파트,대구광역시 수성구 시지동 378 고산역화성파크드림,대구광역시 수성구 달구벌대로 3122,20191224,1,112,개별난방,도시가스,대성에너지,35.8423722,128.6984821,,FALSE
대구광역시,수성구,,시지동,A70622009,노변다숲,아파트,대구광역시 수성구 시지동 499 노변다숲,대구광역시 수성구 노변공원로 34,19961207,5,745,개별난방,도시가스,대성에너지,35.8391642,128.6976402,,FALSE
대구광역시,수성구,,시지동,A70677807,노변동서우방,아파트,대구광역시 수성구 시지동 509 노변동서우방,대구광역시 수성구 노변공원로 22,19961025,6,472,개별난방,도시가스,대성에너지,35.8408755,128.6979991,,FALSE
대구광역시,수성구,,시지동,A70677906,노변청구타운,아파트,대구광역시 수성구 시지동 486 노변청구타운,대구광역시 수성구 시지로 21,19960530,4,465,개별난방,도시가스,대성에너지,35.8416495,128.6937703,,FALSE
대구광역시,수성구,,시지동,A10025655,수성알파시티동화아이위시,아파트,대구광역시 수성구 시지동 591 수성알파시티동화아이위시,대구광역시 수성구 알파시티2로 48,20190211,7,698,개별난방,도시가스,대성에너지,35.8387204,128.6923842,,FALSE
대구광역시,수성구,,시지동,A70622001,시지대백맨션,아파트,대구광역시 수성구 시지동 462-2 시지대백맨션,대구광역시 수성구 달구벌대로625길 21,19921128,4,265,개별난방,도시가스,대성에너지,35.8445296,128.6996271,,FALSE
대구광역시,수성구,,시지동,A10020820,시지센트레빌 아파트,아파트,대구광역시 수성구 시지동 602- 시지센트레빌 아파트,대구광역시 수성구 달구벌대로622길 9,20240217,2,120,개별난방,도시가스,대성에너지,35.8420977,128.6975871,,FALSE
대구광역시,수성구,,시지동,A70677811,시지월드메르디앙,아파트,대구광역시 수성구 시지동 41 시지월드메르디앙,대구광역시 수성구 천을로 70,20090528,6,603,개별난방,도시가스,대성에너지,35.8445307,128.6984008,,FALSE
대구광역시,수성구,,시지동,A70622005,시지태왕아너스,아파트,대구광역시 수성구 시지동 28 시지태왕아너스,대구광역시 수성구 천을로 91,20071126,4,407,개별난방,도시가스,대성에너지,35.8455934,128.7009795,,FALSE
대구광역시,수성구,,시지동,A70622003,아이프라임시지,아파트,대구광역시 수성구 시지동 262 아이프라임시지,대구광역시 수성구 달구벌대로 3110,20080430,2,301,개별난방,도시가스,대성에너지,35.8420949,128.6967395,,FALSE
대구광역시,수성구,,시지동,A70622002,제림은세계아파트,아파트,대구광역시 수성구 시지동 141-5 제림은세계아파트,대구광역시 수성구 달구벌대로 3081,19930403,1,299,개별난방,도시가스,대성에너지,35.8443932,128.6946602,,FALSE
대구광역시,수성구,,시지동,A70622004,제림은탑맨션,아파트,대구광역시 수성구 시지동 70 제림은탑맨션,대구광역시 수성구 천을로 49,19941103,2,346,개별난방,도시가스,대성에너지,35.845682,128.6962327,,FALSE
대구광역시,수성구,,시지동,A70677908,청구전원타운,아파트,대구광역시 수성구 시지동 349 청구전원타운,대구광역시 수성구 시지로 45,19901103,6,678,개별난방,도시가스,대성에너지,35.8407745,128.6962799,,FALSE
대구광역시,수성구,,매호동,A70676303,매호2차동서타운,아파트,대구광역시 수성구 매호동 1077-1 매호2차동서타운,대구광역시 수성구 달구벌대로641길 8,19990323,3,282,개별난방,도시가스,대성에너지,35.8415439,128.708776,,FALSE
대구광역시,수성구,,매호동,A70676309,매호동서타운,아파트,대구광역시 수성구 매호동 1040 매호동서타운,대구광역시 수성구 천을로 180,19951221,5,687,개별난방,도시가스,대성에너지,35.8424837,128.7100667,,FALSE
대구광역시,수성구,,매호동,A10026326,매호청구하이츠빌,아파트,대구광역시 수성구 매호동 721-1 매호청구하이츠빌,대구광역시 수성구 천을로23길 26,20001122,1,128,개별난방,도시가스,대성에너지,35.8462216,128.7056924,,FALSE
대구광역시,수성구,,매호동,A70614007,매호한일유앤아이,아파트,"대구광역시 수성구 매호동 979-4,대구광역시 수성구 매호동 979-4 매호한일유앤아이",대구광역시 수성구 고산로 162,20060411,8,490,개별난방,도시가스,대성에너지,35.8461541,128.7077097,,FALSE
대구광역시,수성구,,매호동,A70676305,매호협화타운,아파트,대구광역시 수성구 매호동 1055 매호협화타운,대구광역시 수성구 천을로 181,19960326,3,404,개별난방,도시가스,대성에너지,35.8436502,128.7106932,,FALSE
대구광역시,수성구,,매호동,A10022147,매호화성파크드림,,대구광역시 수성구 매호동 986-1 매호화성파크드림,대구광역시 수성구 달구벌대로641길 31,20060309,1,143,개별난방,도시가스,대성에너지,35.8433465,128.7078616,,FALSE
대구광역시,수성구,,매호동,A70614006,매호효성백년가약,아파트,대구광역시 수성구 매호동 750 매호효성백년가약,대구광역시 수성구 천을로23길 31,20060228,6,419,개별난방,도시가스,대성에너지,35.8472424,128.7057775,,FALSE
대구광역시,수성구,,매호동,A70676301,시지2차서한타운,아파트,대구광역시 수성구 매호동 997-2 시지2차서한타운,대구광역시 수성구 천을로31길 8,19961112,2,209,개별난방,도시가스,대성에너지,35.8443436,128.7093155,,FALSE
대구광역시,수성구,,매호동,A70676312,시지2차태왕하이츠,아파트,대구광역시 수성구 매호동 1075-1 시지2차태왕하이츠,대구광역시 수성구 천을로 170,20010413,3,248,개별난방,도시가스,대성에너지,35.8429621,128.7088276,,FALSE
대구광역시,수성구,,매호동,A70676308,시지누리타운,아파트,대구광역시 수성구 매호동 1330 시지누리타운,대구광역시 수성구 달구벌대로637길 21,19950523,4,600,개별난방,도시가스,대성에너지,35.8431007,128.7064902,,FALSE
대구광역시,수성구,,매호동,A70676310,시지두레타운,아파트,대구광역시 수성구 매호동 1324 시지두레타운,대구광역시 수성구 천을로 131,19950523,4,780,개별난방,도시가스,대성에너지,35.8450384,128.7052183,,FALSE
대구광역시,수성구,,매호동,A70614002,시지우방하이츠,아파트,대구광역시 수성구 매호동 1033 시지우방하이츠,대구광역시 수성구 달구벌대로645길 22,19991115,2,234,개별난방,도시가스,대성에너지,35.841846,128.7113374,,FALSE
대구광역시,수성구,,매호동,A70676311,시지하나타운,아파트,대구광역시 수성구 매호동 1331 시지하나타운,대구광역시 수성구 고산로 123,19950523,8,1200,개별난방,도시가스,대성에너지,35.8433782,128.7046338,,FALSE
대구광역시,수성구,,매호동,A10021905,신매역우방유쉘,아파트,대구광역시 수성구 매호동 775- 신매역우방유쉘,대구광역시 수성구 천을로23길 21,20071126,1,121,개별난방,도시가스,대성에너지,35.8465177,128.7045825,,FALSE
대구광역시,수성구,,사월동,A70616001,시지 푸르지오,아파트,대구광역시 수성구 사월동 325 시지 푸르지오,대구광역시 수성구 달구벌대로661길 7,20060529,5,362,개별난방,도시가스,대성에너지,35.83794,128.7191135,,FALSE
대구광역시,수성구,,사월동,A70616004,시지2차사월보성타운,아파트,대구광역시 수성구 사월동 464 시지2차사월보성타운,대구광역시 수성구 욱수천로 133,19960907,8,1498,중앙난방,도시가스,대성에너지,35.8408528,128.7154965,,FALSE
대구광역시,수성구,,사월동,A10025694,시지3차 서한이다음,아파트,대구광역시 수성구 사월동 650 시지3차 서한이다음,대구광역시 수성구 달구벌대로669길 20-20,20181114,6,383,개별난방,도시가스,대성에너지,35.8370352,128.7243033,,FALSE
대구광역시,수성구,,사월동,A70616003,시지6차태왕리더스,아파트,대구광역시 수성구 사월동 510-2 시지6차태왕리더스,대구광역시 수성구 달구벌대로669길 70,20041230,7,527,개별난방,도시가스,대성에너지,35.8391801,128.7220422,,FALSE
대구광역시,수성구,,사월동,A70616002,시지대성유니드,아파트,대구광역시 수성구 사월동 500 시지대성유니드,대구광역시 수성구 달구벌대로669길 80,20070629,5,413,개별난방,도시가스,대성에너지,35.8398452,128.7217532,,FALSE
대구광역시,수성구,,사월동,A70677401,시지동화아이위시,아파트,대구광역시 수성구 사월동 642 시지동화아이위시,대구광역시 수성구 달구벌대로669길 20,20130222,4,352,개별난방,도시가스,대성에너지,35.8365594,128.7231256,,FALSE
대구광역시,수성구,,사월동,A70677402,시지한신휴플러스,아파트,대구광역시 수성구 사월동 645 시지한신휴플러스,대구광역시 수성구 달구벌대로669길 50,20131203,6,510,개별난방,도시가스,대성에너지,35.8380911,128.7228731,,FALSE
대구광역시,수성구,,신매동,A70678019,대백신화창신맨션,아파트,대구광역시 수성구 신매동 569 대백신화창신맨션,대구광역시 수성구 고산로 90,19940907,6,870,개별난방,도시가스,대성에너지,35.8386576,128.7055079,,FALSE
대구광역시,수성구,,신매동,A70617004,사월화성파크드림1단지,주상복합,대구광역시 수성구 신매동 10-14 사월화성파크드림1단지,대구광역시 수성구 달구벌대로 3304,20060323,5,188,개별난방,도시가스,대성에너지,35.8363623,128.7167198,,FALSE
대구광역시,수성구,,신매동,A70617012,사월화성파크드림2단지,주상복합,대구광역시 수성구 신매동 46 사월화성파크드림2단지,대구광역시 수성구 달구벌대로 3304-1,20060323,4,297,개별난방,도시가스,대성에너지,35.8354974,128.7161034,,FALSE
대구광역시,수성구,,신매동,A70617001,사월화성파크드림3단지,주상복합,대구광역시 수성구 신매동 49 사월화성파크드림3단지,대구광역시 수성구 달구벌대로 3304-2,20060323,2,167,개별난방,도시가스,대성에너지,35.835295,128.7147022,,FALSE
대구광역시,수성구,,신매동,A70678307,시지3차신매보성타운,아파트,대구광역시 수성구 신매동 245 시지3차신매보성타운,대구광역시 수성구 달구벌대로651길 23,19971113,1,251,개별난방,도시가스,대성에너지,35.8398248,128.7135957,,FALSE
대구광역시,수성구,,신매동,A70617005,시지3차태왕하이츠,아파트,대구광역시 수성구 신매동 100 시지3차태왕하이츠,대구광역시 수성구 욱수천로 77,20011211,3,236,개별난방,도시가스,대성에너지,35.8355551,128.7112403,,FALSE
대구광역시,수성구,,신매동,A70678114,시지동서타운,아파트,대구광역시 수성구 신매동 594 시지동서타운,대구광역시 수성구 신매로 41,19951027,3,360,개별난방,도시가스,대성에너지,35.833714,128.7069281,,FALSE
대구광역시,수성구,,신매동,A70678115,시지두성타운,아파트,대구광역시 수성구 신매동 595 시지두성타운,대구광역시 수성구 고산로 30,19940629,3,385,개별난방,도시가스,대성에너지,35.8341171,128.704776,,FALSE
대구광역시,수성구,,신매동,A10023367,시지라온프라이빗,아파트,대구광역시 수성구 신매동 610 시지라온프라이빗,대구광역시 수성구 달구벌대로656길 32,20230131,5,207,개별난방,도시가스,대성에너지,35.8347851,128.7136152,,FALSE
대구광역시,수성구,,신매동,A70678023,시지반도유보라,아파트,대구광역시 수성구 신매동 162 시지반도유보라,대구광역시 수성구 욱수천로 87,20121224,4,262,개별난방,도시가스,대성에너지,35.8365986,128.7118507,,FALSE
대구광역시,수성구,,신매동,A70617017,시지보성서한타운,아파트,대구광역시 수성구 신매동 601 시지보성서한타운,대구광역시 수성구 신매로 21,19950208,6,664,개별난방,도시가스,대성에너지,35.832263,128.7060984,,FALSE
대구광역시,수성구,,신매동,A70617020,시지삼주한라협화타운,아파트,대구광역시 수성구 신매동 570 시지삼주한라협화타운,대구광역시 수성구 신매로 91,19940827,6,954,개별난방,도시가스,대성에너지,35.8383839,128.7078315,,FALSE
대구광역시,수성구,,신매동,A70678002,시지에덴타운,아파트,대구광역시 수성구 신매동 594-1 시지에덴타운,대구광역시 수성구 고산로12길 34,19940827,3,210,개별난방,도시가스,대성에너지,35.8338851,128.7059118,,FALSE
대구광역시,수성구,,신매동,A70675021,시지천마타운,아파트,대구광역시 수성구 신매동 579 시지천마타운,대구광역시 수성구 신매로 71,19940527,12,1095,개별난방,도시가스,대성에너지,35.8367717,128.7073893,,FALSE
대구광역시,수성구,,신매동,A70678118,시지청솔타운,아파트,대구광역시 수성구 신매동 580 시지청솔타운,대구광역시 수성구 고산로 70,19951123,6,750,개별난방,도시가스,대성에너지,35.8372257,128.7052598,,FALSE
대구광역시,수성구,,신매동,A70617013,시지태왕하이츠,아파트,대구광역시 수성구 신매동 263 시지태왕하이츠,대구광역시 수성구 달구벌대로647길 16,20001209,4,343,개별난방,도시가스,대성에너지,35.8401155,128.7116812,,FALSE
대구광역시,수성구,,신매동,A70617010,시지효성백년가약1단지,주상복합,대구광역시 수성구 신매동 30-5 시지효성백년가약1단지,대구광역시 수성구 달구벌대로 3280,20080620,5,299,개별난방,도시가스,대성에너지,35.836912,128.7147313,,FALSE
대구광역시,수성구,,신매동,A70617009,시지효성백년가약2단지,아파트,대구광역시 수성구 신매동 30-6 시지효성백년가약2단지,대구광역시 수성구 달구벌대로 3280-1,20080620,4,293,개별난방,도시가스,대성에너지,35.8359607,128.7143402,,FALSE
대구광역시,수성구,,신매동,A70678203,신매우방타운,아파트,대구광역시 수성구 신매동 246 신매우방타운,대구광역시 수성구 달구벌대로651길 33,19971125,1,221,개별난방,도시가스,대성에너지,35.8409703,128.7136246,,FALSE
대구광역시,수성구,,신매동,A70678116,신매태성맨션,아파트,대구광역시 수성구 신매동 581 신매태성맨션,대구광역시 수성구 고산로 50,19940620,3,490,개별난방,도시가스,대성에너지,35.8356159,128.7050801,,FALSE
대구광역시,수성구,,신매동,A70678022,신매한라하우젠트,주상복합,대구광역시 수성구 신매동 10-31 신매한라하우젠트,대구광역시 수성구 달구벌대로 3310,20060721,3,255,개별난방,도시가스,대성에너지,35.8359743,128.7177586,,FALSE
대구광역시,수성구,,신매동,A10021659,신매효성백년가약청,아파트,대구광역시 수성구 신매동 280- 신매효성백년가약청,대구광역시 수성구 달구벌대로 3233,20060724,3,138,개별난방,도시가스,대성에너지,35.8398897,128.7108593,,FALSE
대구광역시,수성구,,신매동,A70678008,신화빌라트,아파트,대구광역시 수성구 신매동 139-1 신화빌라트,대구광역시 수성구 달구벌대로650길 29,19961122,4,291,개별난방,도시가스,대성에너지,35.8363831,128.7103763,,FALSE
대구광역시,수성구,,신매동,A70617011,아이프라임신매,아파트,대구광역시 수성구 신매동 230 아이프라임신매,대구광역시 수성구 달구벌대로649길 14,20081030,6,309,개별난방,도시가스,대성에너지,35.8394275,128.7128531,,FALSE
대구광역시,수성구,,신매동,A10021155,유성푸르나임르노블,주상복합,대구광역시 수성구 신매동 57-17 유성푸르나임르노블,대구광역시 수성구 달구벌대로 3308,20090529,1,119,개별난방,도시가스,대성에너지,35.8348936,128.7176202,,FALSE
대구광역시,수성구,,욱수동,A70618001,시지4차태왕하이츠레전드,아파트,대구광역시 수성구 욱수동 185-1 시지4차태왕하이츠레전드,대구광역시 수성구 욱수천로 27,20040217,5,402,개별난방,도시가스,대성에너지,35.8315745,128.7098793,,FALSE
대구광역시,수성구,,욱수동,A10023150,시지삼정그린코아포레스트,아파트,대구광역시 수성구 욱수동 25-2 시지삼정그린코아포레스트,대구광역시 수성구 욱수천로2길 22,20230522,7,667,개별난방,도시가스,대성에너지,35.83445,128.7119668,,FALSE
대구광역시,수성구,,욱수동,A70618002,시지태왕5차월드하이츠,아파트,대구광역시 수성구 욱수동 130 시지태왕5차월드하이츠,대구광역시 수성구 욱수천로 7,20041230,3,416,개별난방,도시가스,대성에너지,35.8300253,128.7090365,,FALSE
대구광역시,수성구,,욱수동,A70691901,웰리치시지,아파트,대구광역시 수성구 욱수동 246 웰리치시지,대구광역시 수성구 욱수천로 55,20080912,4,366,개별난방,도시가스,대성에너지,35.8337003,128.710476,,FALSE
대구광역시,수성구,,노변동,A70675101,노변대백,아파트,대구광역시 수성구 노변동 440 노변대백,대구광역시 수성구 노변로 11,19990830,4,432,개별난방,도시가스,대성에너지,35.833272,128.6991011,,FALSE
대구광역시,수성구,,노변동,A10024251,수성알파시티 청아람,아파트,대구광역시 수성구 노변동 742 수성알파시티 청아람,대구광역시 수성구 알파시티2로 96,20210625,11,844,개별난방,도시가스,대성에너지,35.835097,128.6968389,,FALSE
대구광역시,수성구,,노변동,A70623002,수성월드메르디앙,아파트,대구광역시 수성구 노변동 353 수성월드메르디앙,대구광역시 수성구 노변로 55,20071126,9,753,개별난방,도시가스,대성에너지,35.8367038,128.699337,,FALSE
대구광역시,달서구,,성당동,A70408202,성당두산위브아파트,아파트,대구광역시 달서구 성당동 840 성당두산위브아파트,대구광역시 달서구 당산로 82,20091012,6,690,개별난방,도시가스,대성에너지,35.8444507,128.5458072,,FALSE
대구광역시,달서구,,성당동,A70496901,성당래미안e편한세상3단지,아파트,대구광역시 달서구 성당동 839 성당래미안e편한세상3단지,대구광역시 달서구 장기로 127,20090721,9,822,지역난방,도시가스,한국지역난방공사,35.8423403,128.5458643,,FALSE
대구광역시,달서구,,성당동,A70408001,성당에덴타운,아파트,대구광역시 달서구 성당동 87-1 성당에덴타운,대구광역시 달서구 성당로33길 16,19950626,1,246,개별난방,도시가스,대성에너지,35.8496002,128.56933,,FALSE
대구광역시,달서구,,성당동,A10023731,성당태왕아너스메트로,주상복합,대구광역시 달서구 성당동 223-8 성당태왕아너스메트로,대구광역시 달서구 대명천로 33,20220628,3,222,개별난방,도시가스,대성에너지,35.8383639,128.5556812,,FALSE
대구광역시,달서구,,성당동,A70408203,성당포스코더샵,아파트,대구광역시 달서구 성당동 834 성당포스코더샵,대구광역시 달서구 장기로 115,20080801,8,904,지역난방,도시가스,한국지역난방공사,35.8423009,128.5478351,,FALSE
대구광역시,달서구,,두류동,A10021720,두류보성맨션,아파트,대구광역시 달서구 두류동 833-5 두류보성맨션,대구광역시 달서구 두류6길 9,19991023,2,122,개별난방,도시가스,대성에너지,35.8579395,128.5668411,,FALSE
대구광역시,달서구,,두류동,A10021027,두류센트레빌 더 파크,아파트,대구광역시 달서구 두류동 2363- 두류센트레빌 더 파크,대구광역시 달서구 당산로36길 37,20241129,4,433,개별난방,도시가스,대성에너지,35.8519623,128.5511189,,FALSE
대구광역시,달서구,,두류동,A10023443,두류센트레빌더시티,아파트,대구광역시 달서구 두류동 631-40 두류센트레빌더시티,대구광역시 달서구 당산로36길 11,20221229,5,333,개별난방,도시가스,대성에너지,35.8519623,128.5511189,,FALSE
대구광역시,달서구,,두류동,A10020997,두류중흥s클래스센텀포레,아파트,대구광역시 달서구 두류동 819 두류중흥s클래스센텀포레,대구광역시 달서구 두류길 107,20241118,7,454,개별난방,도시가스,대성에너지,35.8590352,128.5700162,,FALSE
대구광역시,달서구,,두류동,A10023513,두류파크kcc스위첸,아파트,대구광역시 달서구 두류동 803-44 두류파크kcc스위첸,대구광역시 달서구 파도고개로 70,20230721,9,785,개별난방,도시가스,대성에너지,35.8556076,128.5683278,,FALSE
대구광역시,달서구,,두류동,A70491001,삼정그린빌,아파트,대구광역시 달서구 두류동 486-2 삼정그린빌,대구광역시 달서구 야외음악당로39길 54,20020527,10,1208,지역난방,도시가스,한국지역난방공사,35.8549727,128.5553439,,FALSE
대구광역시,달서구,,파호동,A70474202,성서삼성명가타운,아파트,대구광역시 달서구 파호동 89 성서삼성명가타운,대구광역시 달서구 호산로 125,20000224,21,1999,지역난방,도시가스,한국지역난방공사,35.8507618,128.4756261,,FALSE
대구광역시,달서구,,파호동,A70422001,성서우방유쉘,아파트,대구광역시 달서구 파호동 24 성서우방유쉘,대구광역시 달서구 달구벌대로 995,20071030,5,347,개별난방,도시가스,대성에너지,35.8536428,128.4753634,,FALSE
대구광역시,달서구,,신당동,A70474903,대구성서1,아파트,대구광역시 달서구 신당동 1844 대구성서1,대구광역시 달서구 신당로 56,19950504,13,1877,지역난방,도시가스,한국지역난방공사,35.8524866,128.4978659,성서지구,TRUE
대구광역시,달서구,,신당동,A70477604,대구성서3,아파트,대구광역시 달서구 신당동 1846 대구성서3,대구광역시 달서구 신당로 55,19950504,5,835,지역난방,도시가스,한국지역난방공사,35.8545202,128.4979521,성서지구,TRUE
대구광역시,달서구,,신당동,A70477602,성서주공2단지아파트,아파트,대구광역시 달서구 신당동 1846 성서주공2단지아파트,대구광역시 달서구 신당로 55,19950504,10,1412,지역난방,도시가스,한국지역난방공사,35.8545202,128.4979521,성서지구,TRUE
대구광역시,달서구,,신당동,A70491901,신당한화꿈에그린아파트,아파트,대구광역시 달서구 신당동 682-30 신당한화꿈에그린아파트,대구광역시 달서구 달서대로 719,20050927,10,833,개별난방,도시가스,대성에너지,35.8636834,128.4894564,,FALSE
대구광역시,달서구,,이곡동,A70477904,보성화성타운,아파트,대구광역시 달서구 이곡동 1191 보성화성타운,대구광역시 달서구 계대동문로 99,19941028,9,1240,개별난방,도시가스,대성에너지,35.8561847,128.5031428,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492907,성서2차서한타운,아파트,대구광역시 달서구 이곡동 1308-1 성서2차서한타운,대구광역시 달서구 선원로 122,19970905,6,714,지역난방,도시가스,한국지역난방공사,35.8580513,128.5057909,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492902,성서2차화성타운,아파트,대구광역시 달서구 이곡동 1300-1 성서2차화성타운,대구광역시 달서구 성서동로 355-20,19971216,4,365,지역난방,도시가스,한국지역난방공사,35.8531288,128.5132929,성서지구,TRUE
